REFRIGERANT,T_1_K,T_3_K,P_1,P_3,S_1,H_1,S_3,H_3,P_4,P_2,S_4,H_2_ISENTROPIC,H_4_ISENTROPIC,T_1,T_3
R141b,315.15,292.15,141928.602746,62550.8603611,1164.19860387,248.335209772,1859.7486055,450.472284014,141928.602746,62550.8603611,1859.7486055,247.267351037,467.541401204,42.0,19.0
R141b,315.15,293.15,141928.602746,65022.6235682,1164.19860387,248.335209772,1859.39835153,451.153102294,141928.602746,65022.6235682,1859.39835153,247.355296267,467.430462872,42.0,20.0
R141b,315.15,294.15,141928.602746,67571.2060321,1164.19860387,248.335209772,1859.06434274,451.834152596,141928.602746,67571.2060321,1859.06434274,247.439395508,467.324713322,42.0,21.0
R141b,315.15,295.15,141928.602746,70198.2724217,1164.19860387,248.335209772,1858.74632376,452.515418925,141928.602746,70198.2724217,1858.74632376,247.5196594,467.224065563,42.0,22.0
R141b,315.15,296.15,141928.602746,72905.5043125,1164.19860387,248.335209772,1858.44404279,453.196885239,141928.602746,72905.5043125,1858.44404279,247.596098502,467.128434152,42.0,23.0
R141b,315.15,297.15,141928.602746,75694.6000165,1164.19860387,248.335209772,1858.15725153,453.878535443,141928.602746,75694.6000165,1858.15725153,247.668723289,467.037735154,42.0,24.0
R141b,315.15,298.15,141928.602746,78567.2744095,1164.19860387,248.335209772,1857.88570508,454.560353384,141928.602746,78567.2744095,1857.88570508,247.737544159,466.951886099,42.0,25.0
R141b,315.15,299.15,141928.602746,81525.2587558,1164.19860387,248.335209772,1857.62916187,455.242322854,141928.602746,81525.2587558,1857.62916187,247.802571428,466.870805944,42.0,26.0
R141b,315.15,300.15,141928.602746,84570.300532,1164.19860387,248.335209772,1857.38738362,455.924427578,141928.602746,84570.300532,1857.38738362,247.863815337,466.794415032,42.0,27.0
R141b,315.15,301.15,141928.602746,87704.1632474,1164.19860387,248.335209772,1857.16013522,456.606651215,141928.602746,87704.1632474,1857.16013522,247.921286048,466.722635056,42.0,28.0
R141b,315.15,302.15,141928.602746,90928.626265,1164.19860387,248.335209772,1856.94718471,457.288977352,141928.602746,90928.626265,1856.94718471,247.974993652,466.655389019,42.0,29.0
R141b,315.15,303.15,141928.602746,94245.4846201,1164.19860387,248.335209772,1856.74830317,457.971389504,141928.602746,94245.4846201,1856.74830317,248.024948161,466.592601204,42.0,30.0
R141b,315.15,304.15,141928.602746,97656.5488364,1164.19860387,248.335209772,1856.56326468,458.653871103,141928.602746,97656.5488364,1856.56326468,248.071159518,466.53419713,42.0,31.0
R141b,315.15,305.15,141928.602746,101163.644744,1164.19860387,248.335209772,1856.39184624,459.336405499,141928.602746,101163.644744,1856.39184624,248.113637591,466.480103527,42.0,32.0
R141b,315.15,306.15,141928.602746,104768.613295,1164.19860387,248.335209772,1856.23382769,460.018975953,141928.602746,104768.613295,1856.23382769,248.15239218,466.430248296,42.0,33.0
R141b,315.15,307.15,141928.602746,108473.310377,1164.19860387,248.335209772,1856.0889917,460.701565635,141928.602746,108473.310377,1856.0889917,248.187433013,466.384560477,42.0,34.0
R141b,315.15,308.15,141928.602746,112279.606632,1164.19860387,248.335209772,1855.95712363,461.384157617,141928.602746,112279.606632,1855.95712363,248.218769752,466.342970218,42.0,35.0
R141b,315.15,309.15,141928.602746,116189.387254,1164.19860387,248.335209772,1855.83801154,462.066734869,141928.602746,116189.387254,1855.83801154,248.246411988,466.305408753,42.0,36.0
R141b,315.15,310.15,141928.602746,120204.551838,1164.19860387,248.335209772,1855.73144607,462.749280255,141928.602746,120204.551838,1855.73144607,248.270369248,466.271808347,42.0,37.0
R141b,315.15,311.15,141928.602746,124327.014158,1164.19860387,248.335209772,1855.6372204,463.431776526,141928.602746,124327.014158,1855.6372204,248.290650992,466.242102292,42.0,38.0
R141b,315.15,312.15,141928.602746,128558.701999,1164.19860387,248.335209772,1855.55513023,464.11420632,141928.602746,128558.701999,1855.55513023,248.307266616,466.216224865,42.0,39.0
R141b,315.15,313.15,141928.602746,132901.55697,1164.19860387,248.335209772,1855.48497366,464.796552151,141928.602746,132901.55697,1855.48497366,248.320225452,466.194111303,42.0,40.0
R141b,315.15,314.15,141928.602746,137357.534319,1164.19860387,248.335209772,1855.42655115,465.478796407,141928.602746,137357.534319,1855.42655115,248.329536768,466.175697773,42.0,41.0
R141b,315.15,315.15,141928.602746,141928.602746,1164.19860387,248.335209772,1855.3796655,466.160921344,141928.602746,141928.602746,1855.3796655,248.335209772,466.160921344,42.0,42.0
R141b,315.15,316.15,141928.602746,146616.744223,1164.19860387,248.335209772,1855.34412173,466.84290908,141928.602746,146616.744223,1855.34412173,248.339115705,466.149719726,42.0,43.0
R141b,315.15,317.15,141928.602746,151423.953811,1164.19860387,248.335209772,1855.3197271,467.524741594,141928.602746,151423.953811,1855.3197271,248.343120813,466.142031756,42.0,44.0
R141b,315.15,318.15,141928.602746,156352.239481,1164.19860387,248.335209772,1855.30629097,468.206400712,141928.602746,156352.239481,1855.30629097,248.347226766,466.13779736,42.0,45.0
R141b,315.15,319.15,141928.602746,161403.621927,1164.19860387,248.335209772,1855.30362482,468.887868108,141928.602746,161403.621927,1855.30362482,248.351435245,466.136957123,42.0,46.0
R141b,315.15,320.15,141928.602746,166580.134399,1164.19860387,248.335209772,1855.31154216,469.569125297,141928.602746,166580.134399,1855.31154216,248.355747943,466.139452273,42.0,47.0
R141b,315.15,321.15,141928.602746,171883.822515,1164.19860387,248.335209772,1855.32985849,470.250153628,141928.602746,171883.822515,1855.32985849,248.360166561,466.145224664,42.0,48.0
R141b,315.15,322.15,141928.602746,177316.744093,1164.19860387,248.335209772,1855.35839122,470.930934278,141928.602746,177316.744093,1855.35839122,248.36469281,466.154216756,42.0,49.0
R141b,315.15,323.15,141928.602746,182880.968976,1164.19860387,248.335209772,1855.39695968,471.611448245,141928.602746,182880.968976,1855.39695968,248.369328414,466.166371661,42.0,50.0
R141b,315.15,324.15,141928.602746,188578.578861,1164.19860387,248.335209772,1855.445385,472.291676346,141928.602746,188578.578861,1855.445385,248.374075102,466.181633659,42.0,51.0
R141b,315.15,325.15,141928.602746,194411.667128,1164.19860387,248.335209772,1855.50349009,472.971599204,141928.602746,194411.667128,1855.50349009,248.378934618,466.199947558,42.0,52.0
R141b,315.15,326.15,141928.602746,200382.338678,1164.19860387,248.335209772,1855.57109962,473.651197247,141928.602746,200382.338678,1855.57109962,248.383908711,466.221258724,42.0,53.0
R141b,315.15,327.15,141928.602746,206492.709762,1164.19860387,248.335209772,1855.64803991,474.330450699,141928.602746,206492.709762,1855.64803991,248.388999141,466.245513134,42.0,54.0
R141b,315.15,328.15,141928.602746,212744.907824,1164.19860387,248.335209772,1855.73413894,475.009339574,141928.602746,212744.907824,1855.73413894,248.394207679,466.272657364,42.0,55.0
R141b,315.15,329.15,141928.602746,219141.07134,1164.19860387,248.335209772,1855.82922625,475.687843666,141928.602746,219141.07134,1855.82922625,248.399536101,466.302638563,42.0,56.0
R141b,315.15,330.15,141928.602746,225683.349663,1164.19860387,248.335209772,1855.93313294,476.365942549,141928.602746,225683.349663,1855.93313294,248.404986195,466.335404432,42.0,57.0
R141b,315.15,331.15,141928.602746,232373.902866,1164.19860387,248.335209772,1856.0456916,477.043615561,141928.602746,232373.902866,1856.0456916,248.410559757,466.370903207,42.0,58.0
R141b,315.15,332.15,141928.602746,239214.901597,1164.19860387,248.335209772,1856.16673625,477.720841802,141928.602746,239214.901597,1856.16673625,248.416258592,466.409083638,42.0,59.0
R141b,315.15,333.15,141928.602746,246208.526924,1164.19860387,248.335209772,1856.29610233,478.397600127,141928.602746,246208.526924,1856.29610233,248.422084513,466.449894966,42.0,60.0
R141b,315.15,334.15,141928.602746,253356.970198,1164.19860387,248.335209772,1856.4336266,479.073869135,141928.602746,253356.970198,1856.4336266,248.428039341,466.493286911,42.0,61.0
R141b,315.15,335.15,141928.602746,260662.43291,1164.19860387,248.335209772,1856.57914717,479.749627162,141928.602746,260662.43291,1856.57914717,248.434124907,466.539209644,42.0,62.0
R141b,315.15,336.15,141928.602746,268127.126552,1164.19860387,248.335209772,1856.73250337,480.424852274,141928.602746,268127.126552,1856.73250337,248.440343049,466.587613775,42.0,63.0
R141b,315.15,337.15,141928.602746,275753.272484,1164.19860387,248.335209772,1856.89353578,481.099522258,141928.602746,275753.272484,1856.89353578,248.446695612,466.638450332,42.0,64.0
R141b,315.15,338.15,141928.602746,283543.101805,1164.19860387,248.335209772,1857.06208613,481.773614615,141928.602746,283543.101805,1857.06208613,248.45318445,466.691670741,42.0,65.0
R141b,315.15,339.15,141928.602746,291498.855229,1164.19860387,248.335209772,1857.23799728,482.447106546,141928.602746,291498.855229,1857.23799728,248.459811426,466.747226811,42.0,66.0
R141b,315.15,340.15,141928.602746,299622.782957,1164.19860387,248.335209772,1857.42111319,483.119974952,141928.602746,299622.782957,1857.42111319,248.466578409,466.805070713,42.0,67.0
R141b,315.15,341.15,141928.602746,307917.144565,1164.19860387,248.335209772,1857.61127884,483.792196414,141928.602746,307917.144565,1857.61127884,248.473487276,466.865154962,42.0,68.0
R141b,315.15,342.15,141928.602746,316384.208889,1164.19860387,248.335209772,1857.8083402,484.463747194,141928.602746,316384.208889,1857.8083402,248.480539912,466.927432402,42.0,69.0
R141b,315.15,343.15,141928.602746,325026.253914,1164.19860387,248.335209772,1858.0121442,485.134603217,141928.602746,325026.253914,1858.0121442,248.487738209,466.991856188,42.0,70.0
R141b,316.15,274.15,146616.744223,29402.8803263,1167.92823353,249.516376024,1869.14568667,438.275252749,146616.744223,29402.8803263,1869.14568667,246.03648797,471.242422831,43.0,1.0
R141b,316.15,275.15,146616.744223,30756.3390434,1167.92823353,249.516376024,1868.45479796,438.949197308,146616.744223,30756.3390434,1868.45479796,246.199313105,471.020461222,43.0,2.0
R141b,316.15,276.15,146616.744223,32159.7199821,1167.92823353,249.516376024,1867.78545551,439.623656747,146616.744223,32159.7199821,1867.78545551,246.358084895,470.805596225,43.0,3.0
R141b,316.15,277.15,146616.744223,33614.3580402,1167.92823353,249.516376024,1867.13732518,440.298615482,146616.744223,33614.3580402,1867.13732518,246.512815731,470.597703998,43.0,4.0
R141b,316.15,278.15,146616.744223,35121.6074872,1167.92823353,249.516376024,1866.51007797,440.974057924,146616.744223,35121.6074872,1866.51007797,246.663517892,470.396663237,43.0,5.0
R141b,316.15,279.15,146616.744223,36682.8418681,1167.92823353,249.516376024,1865.90339,441.649968476,146616.744223,36682.8418681,1865.90339,246.810203545,470.20235511,43.0,6.0
R141b,316.15,280.15,146616.744223,38299.4538993,1167.92823353,249.516376024,1865.31694237,442.326331534,146616.744223,38299.4538993,1865.31694237,246.952884751,470.014663187,43.0,7.0
R141b,316.15,281.15,146616.744223,39972.8553611,1167.92823353,249.516376024,1864.75042104,443.003131483,146616.744223,39972.8553611,1864.75042104,247.091573462,469.833473377,43.0,8.0
R141b,316.15,282.15,146616.744223,41704.4769843,1167.92823353,249.516376024,1864.20351677,443.680352698,146616.744223,41704.4769843,1864.20351677,247.22628153,469.658673864,43.0,9.0
R141b,316.15,283.15,146616.744223,43495.7683308,1167.92823353,249.516376024,1863.67592499,444.357979537,146616.744223,43495.7683308,1863.67592499,247.357020699,469.490155049,43.0,10.0
R141b,316.15,284.15,146616.744223,45348.1976713,1167.92823353,249.516376024,1863.16734572,445.035996345,146616.744223,45348.1976713,1863.16734572,247.483802615,469.327809483,43.0,11.0
R141b,316.15,285.15,146616.744223,47263.2518549,1167.92823353,249.516376024,1862.67748347,445.714387448,146616.744223,47263.2518549,1862.67748347,247.606638825,469.171531818,43.0,12.0
R141b,316.15,286.15,146616.744223,49242.4361772,1167.92823353,249.516376024,1862.20604717,446.393137152,146616.744223,49242.4361772,1862.20604717,247.725540778,469.021218742,43.0,13.0
R141b,316.15,287.15,146616.744223,51287.2742435,1167.92823353,249.516376024,1861.75275003,447.072229742,146616.744223,51287.2742435,1861.75275003,247.840519827,468.876768931,43.0,14.0
R141b,316.15,288.15,146616.744223,53399.3078257,1167.92823353,249.516376024,1861.31730952,447.751649476,146616.744223,53399.3078257,1861.31730952,247.95158723,468.738082992,43.0,15.0
R141b,316.15,289.15,146616.744223,55580.0967181,1167.92823353,249.516376024,1860.8994472,448.431380586,146616.744223,55580.0967181,1860.8994472,248.058754152,468.605063411,43.0,16.0
R141b,316.15,290.15,146616.744223,57831.2185869,1167.92823353,249.516376024,1860.49888871,449.111407273,146616.744223,57831.2185869,1860.49888871,248.16203167,468.477614504,43.0,17.0
R141b,316.15,291.15,146616.744223,60154.2688183,1167.92823353,249.516376024,1860.11536366,449.791713705,146616.744223,60154.2688183,1860.11536366,248.261430767,468.355642366,43.0,18.0
R141b,316.15,292.15,146616.744223,62550.8603611,1167.92823353,249.516376024,1859.7486055,450.472284014,146616.744223,62550.8603611,1859.7486055,248.356962341,468.239054826,43.0,19.0
R141b,316.15,293.15,146616.744223,65022.6235682,1167.92823353,249.516376024,1859.39835153,451.153102294,146616.744223,65022.6235682,1859.39835153,248.4486372,468.127761396,43.0,20.0
R141b,316.15,294.15,146616.744223,67571.2060321,1167.92823353,249.516376024,1859.06434274,451.834152596,146616.744223,67571.2060321,1859.06434274,248.536466071,468.021673229,43.0,21.0
R141b,316.15,295.15,146616.744223,70198.2724217,1167.92823353,249.516376024,1858.74632376,452.515418925,146616.744223,70198.2724217,1858.74632376,248.620459593,467.920703074,43.0,22.0
R141b,316.15,296.15,146616.744223,72905.5043125,1167.92823353,249.516376024,1858.44404279,453.196885239,146616.744223,72905.5043125,1858.44404279,248.700628324,467.824765232,43.0,23.0
R141b,316.15,297.15,146616.744223,75694.6000165,1167.92823353,249.516376024,1858.15725153,453.878535443,146616.744223,75694.6000165,1858.15725153,248.776982741,467.733775514,43.0,24.0
R141b,316.15,298.15,146616.744223,78567.2744095,1167.92823353,249.516376024,1857.88570508,454.560353384,146616.744223,78567.2744095,1857.88570508,248.84953324,467.6476512,43.0,25.0
R141b,316.15,299.15,146616.744223,81525.2587558,1167.92823353,249.516376024,1857.62916187,455.242322854,146616.744223,81525.2587558,1857.62916187,248.918290139,467.566311001,43.0,26.0
R141b,316.15,300.15,146616.744223,84570.300532,1167.92823353,249.516376024,1857.38738362,455.924427578,146616.744223,84570.300532,1857.38738362,248.983263678,467.489675017,43.0,27.0
R141b,316.15,301.15,146616.744223,87704.1632474,1167.92823353,249.516376024,1857.16013522,456.606651215,146616.744223,87704.1632474,1857.16013522,249.044464019,467.417664702,43.0,28.0
R141b,316.15,302.15,146616.744223,90928.626265,1167.92823353,249.516376024,1856.94718471,457.288977352,146616.744223,90928.626265,1856.94718471,249.101901252,467.350202824,43.0,29.0
R141b,316.15,303.15,146616.744223,94245.4846201,1167.92823353,249.516376024,1856.74830317,457.971389504,146616.744223,94245.4846201,1856.74830317,249.155585391,467.287213431,43.0,30.0
R141b,316.15,304.15,146616.744223,97656.5488364,1167.92823353,249.516376024,1856.56326468,458.653871103,146616.744223,97656.5488364,1856.56326468,249.205526377,467.228621814,43.0,31.0
R141b,316.15,305.15,146616.744223,101163.644744,1167.92823353,249.516376024,1856.39184624,459.336405499,146616.744223,101163.644744,1856.39184624,249.25173408,467.174354474,43.0,32.0
R141b,316.15,306.15,146616.744223,104768.613295,1167.92823353,249.516376024,1856.23382769,460.018975953,146616.744223,104768.613295,1856.23382769,249.294218299,467.12433909,43.0,33.0
R141b,316.15,307.15,146616.744223,108473.310377,1167.92823353,249.516376024,1856.0889917,460.701565635,146616.744223,108473.310377,1856.0889917,249.332988762,467.078504481,43.0,34.0
R141b,316.15,308.15,146616.744223,112279.606632,1167.92823353,249.516376024,1855.95712363,461.384157617,146616.744223,112279.606632,1855.95712363,249.36805513,467.036780577,43.0,35.0
R141b,316.15,309.15,146616.744223,116189.387254,1167.92823353,249.516376024,1855.83801154,462.066734869,146616.744223,116189.387254,1855.83801154,249.399426996,466.999098395,43.0,36.0
R141b,316.15,310.15,146616.744223,120204.551838,1167.92823353,249.516376024,1855.73144607,462.749280255,146616.744223,120204.551838,1855.73144607,249.427113886,466.96538999,43.0,37.0
R141b,316.15,311.15,146616.744223,124327.014158,1167.92823353,249.516376024,1855.6372204,463.431776526,146616.744223,124327.014158,1855.6372204,249.451125259,466.935588443,43.0,38.0
R141b,316.15,312.15,146616.744223,128558.701999,1167.92823353,249.516376024,1855.55513023,464.11420632,146616.744223,128558.701999,1855.55513023,249.471470513,466.909627823,43.0,39.0
R141b,316.15,313.15,146616.744223,132901.55697,1167.92823353,249.516376024,1855.48497366,464.796552151,146616.744223,132901.55697,1855.48497366,249.488158979,466.887443162,43.0,40.0
R141b,316.15,314.15,146616.744223,137357.534319,1167.92823353,249.516376024,1855.42655115,465.478796407,146616.744223,137357.534319,1855.42655115,249.501199924,466.868970424,43.0,41.0
